0,195,1586,1420,2652,6705,9273,6410,18740,3935,1457,381,190,179,138,115,130,183,217,180,202,313,825,1710,2793,2664,1509,767,447,213,7,0,0,0,5,451,1703,1363,1548,4893,10634,14612,15410,1657,431,248,164,149,121,157,238,153,184,205,375,1050,2198,3766,2290,955,508,68,0,0,0,0,0,0,0,13,332,463,2154,4348,6451,8315,6176,3530,3924,16641,532,195,177,130,164,194,200,178,216,530,1913,5207,2658,785,107,3,1
507,3101,9015,8255,4275,1793,987,1890,2586,2584,2268,3122,2838,4360,3675,3512,2833,1854,4056,1762,254,8,1,0,0,0,0,0,0,0,0,0,323,1616,6170,10748,6334,1950,2530,3949,4093,4332,3761,4190,3833,2046,1146,1138,1144,964,983,1036,1025,1631,594,0,0,0,0,0,0,0,0,0,292,513,962,4486,13353,6089,4887,10603,9761,4561,1672,1435,1004,802,563,440,360,254,254,207,225,189,194,165,174,153,167,254,320,656,536,5,1
0,0,2,7,68,412,2449,6944,8535,6469,3010,1781,1236,1083,857,798,1392,5031,20947,1725,506,380,424,277,243,182,157,127,110,131,174,79,0,0,1,5,34,79,278,951,3261,9110,9204,5171,2251,1448,950,847,819,2858,19388,6198,453,407,394,272,219,186,139,129,98,95,173,118,0,0,0,0,1,4,23,50,120,463,1197,3158,6922,9966,5825,2904,1425,1043,1002,1725,6968,16044,4362,442,333,297,253,196,159,125,97,432,1
431,145,206,208,1649,2758,5987,8695,4875,5593,5916,5657,5590,4150,3113,2375,1906,1479,1304,868,624,488,438,290,213,146,116,112,107,97,0,0,377,169,188,185,190,1824,7690,7244,4262,5170,5370,5100,6374,5390,4008,2654,2164,1777,1380,1086,685,539,500,374,316,246,265,8,1,0,0,0,194,245,205,166,4802,4754,2102,2029,2025,3015,3296,3595,3821,4531,4252,4060,3838,4017,4134,3459,1854,1307,1174,706,612,542,563,192,30,14,1,1,1
0,0,0,10,246,0,0,0,2,37,275,1432,18160,16961,20976,4769,834,514,403,281,211,143,118,90,42,14,11,4,2,1,0,0,0,0,0,0,153,103,0,0,0,0,24,1242,9137,12778,37067,2760,563,441,383,298,178,145,123,80,35,13,8,4,0,1,0,0,0,0,0,0,0,0,164,92,359,4490,1989,1562,1956,2564,4327,6022,9703,18839,11885,385,333,269,179,149,112,84,46,16,6,3,1,1,1
0,0,0,0,5,17,25,87,98,276,1260,3888,6101,8734,8054,7021,6340,4723,3395,1297,817,1469,3313,3066,2460,2004,982,100,4,0,0,0,0,0,0,0,10,19,35,87,58,228,1429,4025,4719,6194,5362,5978,7104,6113,5841,3037,2475,1667,2005,2792,3749,2546,63,0,0,0,0,0,0,0,0,0,8,14,34,77,69,118,660,2392,3686,4170,3710,3358,3105,3307,4295,4824,5871,5381,4091,2109,2239,1247,1178,1526,1833,2763,2940,531,1
1742,3810,3606,2119,1942,1204,1167,1357,1663,2281,2171,7204,10995,1287,810,892,978,1137,1361,1494,1530,1518,1759,1531,1773,1792,1515,1480,1232,907,588,691,18,377,303,535,1950,4013,3902,2776,2424,2248,1449,1094,1236,1202,3208,8780,6498,964,982,1040,1355,1359,1625,1420,1495,1419,1459,1920,1962,1682,1568,3273,192,358,528,800,1103,933,1117,1486,3235,4471,2990,1600,1170,1170,1010,1109,964,943,3495,7073,7052,1477,1124,1226,1247,1225,1251,1462,1473,1839,2743,7670,1
2313,2079,1517,1742,2202,3404,9745,9887,1406,1395,1238,1391,1745,3140,4349,4260,3079,2119,1625,1025,804,670,767,728,789,758,705,448,169,37,0,0,54,270,487,1220,2983,3088,2079,1346,1044,2469,9040,13364,6698,4251,2182,1290,862,958,1447,1139,840,621,741,731,750,763,684,842,785,824,864,820,562,463,526,884,1713,2264,4164,6696,5324,2927,1202,745,693,2300,5793,6875,6997,766,640,655,681,808,1072,969,729,701,636,658,734,990,1720,3649,1
636,626,420,511,757,1037,4328,15090,12338,7916,3823,2480,1539,911,873,1964,4072,4627,476,81,110,94,97,61,46,54,61,62,65,94,105,182,200,700,409,393,568,664,924,1144,1683,2527,3675,12736,15214,8480,3023,670,252,350,3834,6898,518,89,70,83,85,99,72,95,48,16,13,4,1219,909,1016,1406,2029,2047,2071,1658,1406,1263,1132,1197,1071,1347,1975,7061,13233,8832,2239,705,337,245,980,3181,5936,1023,9,6,3,0,0,0,1
256,0,1,12,90,236,370,502,1706,8273,12793,9127,6809,6142,3906,2923,3058,3492,3989,1121,105,101,83,72,68,49,47,41,37,34,24,69,0,256,0,0,4,41,191,286,451,1566,4432,7255,4908,3219,4630,7940,6644,4677,4276,4566,5126,4271,532,47,36,45,31,34,29,25,17,1,0,0,0,0,186,78,14,28,197,704,1769,2684,3843,5401,3577,2359,1003,1191,2446,3637,3034,2746,2592,3207,3991,4547,6397,8956,945,2,0,2,1
615,487,540,755,1130,1634,1577,2168,2695,3833,4116,4320,3730,3552,2764,2665,2375,2136,2078,1673,1469,1358,1174,1065,841,783,813,830,714,714,969,9963,1059,1078,692,965,1831,2406,2535,2445,3327,7867,8176,7378,4976,4142,2531,1770,1337,1014,939,671,601,551,539,381,394,399,351,375,321,389,542,3554,8382,2802,3079,5153,6513,5149,4043,7780,16718,5138,161,135,75,67,51,32,36,31,24,20,26,9,10,10,12,6,7,15,11,11,18,12,1
2991,2325,1837,2389,3403,3395,3526,3745,3732,5545,5134,4465,2824,1638,1424,838,624,454,392,494,848,1225,1778,1696,1670,1137,1096,1624,1709,922,615,41,305,2603,1730,1704,2407,2891,3398,3441,3613,3932,2969,3337,4353,4616,3358,1818,1059,1224,692,385,450,359,413,640,1069,1300,2041,2638,1655,2385,2058,693,702,1693,1593,1767,2379,2579,2864,3450,3447,3605,2803,2389,1724,1738,2173,2844,2939,2451,2085,1232,767,640,725,673,411,296,346,489,454,524,1623,12131,1
606,1020,1106,1136,1274,1012,902,916,939,1002,1077,1153,1410,2049,1909,2165,2627,3289,6048,5496,4174,6088,5844,1703,1563,1547,1377,1591,1515,1459,1068,471,861,1044,1062,1101,1224,1001,954,776,718,738,645,674,774,958,829,889,1161,1801,2668,2767,3512,5709,7879,6143,8082,2127,1853,1880,1714,1775,1516,701,1232,1524,1482,1356,1455,1137,902,755,650,571,502,521,613,783,777,887,1289,2049,2995,3079,2952,2766,3271,6185,9380,6657,2143,1866,1690,1738,1497,832,1
1,20,131,889,3767,3524,3089,2941,2726,2749,2192,1958,1726,1701,1261,1443,1445,1315,1577,3104,5320,5065,4611,2921,1989,2143,1824,1952,1038,797,228,89,5,39,162,876,3375,3530,2426,2313,2544,2978,2517,2152,1975,1948,1608,1423,1459,1586,1437,1257,1077,3619,5664,3740,4481,4440,2357,1913,1062,859,586,128,116,311,1105,2885,3741,1857,1656,1698,1625,2108,2099,2344,2456,2526,1940,1617,1541,1835,1640,1240,1215,1464,1957,4682,6009,6391,5092,1075,892,350,69,0,1
1,4,34,122,231,413,564,804,1194,1916,2082,2146,2066,2215,1907,1784,1773,1615,1896,1714,1807,2486,3219,6433,6107,4255,5645,8150,1904,756,243,50,3,6,11,48,113,203,338,476,639,1123,1421,1822,2279,2697,2442,2337,2066,1932,2116,1982,1725,2401,2132,1618,2203,6807,10731,8704,3572,735,666,188,16,23,48,41,103,162,254,382,521,842,1069,1573,2083,2960,2768,2687,2321,2256,2375,2104,2053,2450,2183,1727,2531,5417,19480,3780,860,390,73,4,1
0,1,26,204,403,482,554,602,637,1213,1863,2216,2155,3108,3439,4011,3693,4247,5802,5324,4203,2830,3358,2756,2636,2182,2131,2419,1758,1072,188,23,0,9,49,259,496,619,838,931,1218,1999,1113,588,519,2174,3015,3685,4599,6830,8245,6583,5184,3537,2648,2209,2130,1655,1382,1281,933,712,94,2,35,122,360,570,704,758,1128,1689,1866,1320,760,1631,3824,4245,2728,2678,2442,2245,4509,6221,6841,7330,5485,1765,1186,905,818,889,446,35,1,0,1
5,96,422,883,1274,1478,2652,3027,2617,3449,2831,2659,3100,3577,2760,1510,755,833,1365,1078,1256,2741,5022,4539,5302,4716,2442,1605,957,533,37,15,53,368,889,1278,1912,3391,3323,3040,3355,2989,2324,2549,2498,2747,1760,819,541,816,1355,1008,1122,2368,4531,4032,5593,4841,2706,2603,540,171,14,0,343,617,954,1475,2096,2469,2909,2505,2654,2885,2259,2208,2320,3064,2832,2022,1164,1322,1220,1084,2087,3571,5974,5948,4660,3164,1265,383,77,5,0,0,1
490,1352,1426,1229,1326,1255,1751,1924,1516,1944,1615,1770,1988,2394,2429,2529,2295,2048,2247,1482,1196,1239,2683,2584,3302,3686,3362,3913,4067,2192,1364,938,1975,1564,1421,1332,1395,1931,2187,1639,1789,1904,1745,1787,2111,2969,2580,2178,2079,1806,1535,1122,1787,1617,1864,3027,2106,3655,4133,4053,3896,1492,853,4,503,788,1330,1413,1441,1173,1210,1638,1880,1952,1668,1845,1906,2197,2495,3022,2772,2609,2453,1794,1735,2163,2023,1886,1987,3540,4402,6796,3804,1088,23,0,1
177,4611,958,1722,4458,5621,6778,8867,7630,5513,2208,1767,1431,1381,997,916,891,765,633,410,392,434,446,396,378,357,274,337,323,578,1084,2803,2183,6929,3776,4511,4222,5466,15548,11487,3238,2022,1462,833,423,475,560,497,374,381,438,250,151,73,53,56,28,30,23,25,12,10,0,0,3762,1482,321,244,577,4239,6215,11512,4277,10412,17807,4373,121,105,32,28,14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7499,7924,6749,6595,5973,3581,3858,3196,3383,4357,3819,2459,884,607,404,348,375,382,346,255,217,216,233,185,149,166,152,147,184,265,466,162,5367,4734,5166,4709,3957,3156,2833,2130,1630,4683,2834,2752,2617,2812,3296,3251,3185,2728,890,402,333,267,245,161,140,87,85,159,190,183,434,120,4482,4402,3479,3254,3759,3283,2872,1781,1507,2119,1865,1633,1324,1095,650,649,968,3256,3971,3186,3666,4152,3816,2408,685,206,149,167,195,385,146,26,1
1384,651,974,1457,2215,2743,3298,4045,3996,3436,2426,2621,3327,3586,3356,3252,4014,4702,4786,3153,2273,1331,623,323,234,186,281,392,283,127,54,7,7,582,995,714,1108,1262,1105,2753,4583,5841,5032,4096,4287,4883,3096,3374,4829,5136,4079,2153,1823,1857,736,423,196,168,251,132,35,0,0,0,15,192,845,724,801,873,1276,2294,2884,5006,5822,7310,6350,3352,3689,4627,8133,4738,1570,1088,1568,1472,612,116,70,63,36,8,2,0,0,0,1
204,362,316,481,770,1003,1300,1492,1829,1882,1249,974,810,903,772,959,1291,1450,1897,4091,5744,3506,1216,514,845,3035,4441,4709,4234,7690,5514,53,0,18,188,492,865,830,970,868,900,621,378,329,378,1250,1852,1847,1723,2555,5966,5757,4418,1505,916,1219,3348,4077,4962,5080,5553,5374,1282,15,20,117,421,885,1401,1363,885,573,312,242,166,134,122,127,147,235,690,1487,3509,5962,6698,5012,2497,1037,1062,2463,4055,5910,5243,6542,6136,83,1
9780,6030,5254,3313,2396,1750,1493,1072,873,1099,1128,1133,1108,1050,664,644,845,801,926,1045,1345,1290,1605,1551,1703,1875,2253,2535,2658,3159,2215,943,3683,930,565,944,1936,2381,2716,2464,2129,2430,2803,2831,2392,2168,1180,651,800,1446,1883,2157,2659,2743,2636,2511,2689,2744,2877,2639,1905,1523,1930,191,162,1349,1277,879,786,343,223,342,960,1782,2279,2587,2527,2870,3310,4396,4208,3554,3143,2471,3064,3610,3490,2501,1871,1686,1687,1931,1713,1620,2208,707,1
0,3,363,2787,4880,1608,1511,1720,1298,731,810,788,660,848,926,1053,1155,1290,2091,1874,2471,5277,8316,8818,8903,1704,894,1020,952,720,65,0,0,1,209,2366,1662,1553,1521,1612,1010,840,1805,1654,1114,1200,990,927,1181,1493,2722,3089,4139,8117,10720,8225,2362,1184,1018,1290,1092,433,7,0,0,2,25,1434,2336,877,917,1089,1387,1698,818,866,1842,1798,1584,1906,2238,2191,4149,4316,5775,6286,7956,5734,1676,1138,1021,1099,1071,1279,920,108,1
0,0,0,2,2,1,11,147,376,1528,2530,2838,3245,3531,3057,3832,4568,4784,5110,4209,4073,4003,4501,3380,1835,1230,1218,1349,1554,1836,748,38,0,0,0,0,0,1,7,21,23,31,24,204,408,903,1715,2372,2861,3106,3532,3344,3803,4215,5718,5175,4627,4349,4193,5519,4314,3009,1906,156,0,0,0,0,4,10,25,18,25,40,69,68,54,102,130,200,429,1139,2497,3715,4782,5168,6057,5903,6572,6765,8020,8867,3065,1246,420,146,1
0,233,4741,3323,802,246,209,476,588,967,1379,1266,1948,7272,2094,264,167,101,124,148,101,116,215,843,3397,5831,6795,7829,7085,5028,1897,51,0,65,5354,3899,901,1065,1709,3572,8770,725,168,559,2660,8929,12945,10153,3578,482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,318,8256,927,460,1244,3850,9230,4059,7636,5226,4878,10287,8158,1004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
423,258,177,292,249,91,118,216,236,263,316,441,647,1228,1273,1580,1747,2230,2912,3115,3619,4047,4904,4789,5262,5001,5025,5880,5777,2981,423,16,550,202,274,316,152,125,227,273,395,635,945,1267,1457,1931,2206,1986,2554,3280,4372,3637,4028,4725,5263,4310,3543,4538,5004,5933,1291,116,1,0,444,262,237,347,175,154,298,458,652,1023,1048,1265,1838,2050,2128,2069,2109,2734,3715,3170,3250,4058,4768,4327,3882,2996,3601,4593,5017,2478,377,13,1
0,2197,5760,3585,1861,1686,1109,831,785,791,705,532,509,695,678,740,737,900,1384,1821,2125,1796,2003,1724,1966,2373,2884,3516,3689,4639,9646,1869,4,1290,9231,4703,2028,1182,975,1009,1254,1818,2145,2862,2578,2450,1714,1867,1977,2032,2427,2229,2165,1670,2161,1867,1566,1006,615,628,805,1473,5520,285,144,6692,6741,3858,2503,3910,4686,3478,3029,3792,3089,2927,2687,2429,2123,1633,974,485,447,350,274,257,301,311,357,382,454,535,816,1448,4154,270,1
0,1,1684,3828,3952,2262,2734,2461,2223,2413,2130,1495,1299,1261,1076,888,910,934,1128,960,996,1254,1670,1653,2403,2349,2284,3023,3472,3811,6620,2362,0,50,2767,5089,3479,2867,3765,3267,2655,2941,2051,1520,1516,2032,1605,2205,2683,2353,2152,2320,2009,1688,1938,1660,1596,1127,732,872,1221,1709,3321,346,0,8,1529,3997,3884,2817,3048,3633,3355,3258,2924,2862,2706,3654,3538,4034,3510,2822,2390,1281,613,469,493,491,535,551,690,1032,1144,1481,2466,321,1
10019,3404,2626,1118,799,1161,1661,1884,2033,2535,2842,3074,2790,3125,2531,2593,2446,2306,2473,1590,1310,1387,1472,984,1013,1158,1504,1727,1035,549,310,77,36,10403,3262,2956,1325,1973,2411,2559,2463,2732,3640,3148,2738,2965,2796,1930,1703,1648,2001,1310,1217,1196,1350,1310,1315,1502,1089,1107,815,481,143,12,12533,3311,1826,1124,2272,3375,3468,4394,5984,5582,2491,1306,1143,1290,1288,1272,1397,1547,2453,2842,1414,652,376,223,206,244,301,610,428,166,17,1,1
0,96,590,893,1056,790,1414,2633,3218,4302,3887,2771,2767,3429,4020,4798,2508,1190,2489,5216,6601,2730,2599,1892,1459,1201,673,306,8,0,0,0,1,13,370,851,1273,844,1405,2956,3703,4633,3702,3487,3582,5478,5566,3300,3179,3048,3485,3269,4563,6631,197,0,0,0,0,0,0,0,0,0,0,4,440,656,662,421,315,409,593,1111,1476,1936,2946,4596,3399,3711,4029,5671,7927,5676,2714,1672,1368,923,895,858,1176,2034,1926,4067,1726,199,1
381,4762,3254,639,520,295,215,189,371,1058,2491,4130,4954,6281,5045,4467,2489,1980,2423,2701,3129,2647,3077,2428,2073,1227,734,646,491,308,111,20,1,335,2195,6165,744,302,215,214,300,1000,2442,4949,6855,8427,8138,3656,1961,1737,2769,2853,3217,2549,2309,1431,334,102,89,173,68,6,0,0,1742,5830,1688,405,283,199,309,582,1447,5137,7199,6055,4805,3476,3400,3263,3779,3375,3672,3250,2050,1274,1050,598,267,136,108,105,42,8,2,0,1
0,0,0,5,2,13,28,129,296,624,736,1212,1989,2684,2114,2313,3142,3451,2844,1608,1205,1491,2286,4205,7259,9603,9814,6234,240,8,1,0,0,0,0,1,0,8,10,10,20,78,184,481,735,1189,1644,2134,3025,3230,3253,3219,3161,2282,1564,1235,1891,4050,9057,13483,8880,709,3,0,0,0,0,1,2,2,12,23,29,40,138,246,524,942,1015,1298,1483,1663,2439,2846,2893,2905,3745,2827,1602,982,1817,6427,10686,13580,5261,108,1
1,3,22,170,741,921,995,1943,2818,3015,3036,3621,3264,4266,5588,6185,6013,5189,3989,2272,2004,1933,1701,1302,1016,930,734,873,632,292,64,3,0,0,0,1,4,28,155,450,1080,2210,1951,4514,5858,6109,5042,3964,3176,2592,2333,1680,2234,7294,7210,2938,1661,1288,697,709,234,109,15,0,0,1,4,0,6,14,35,132,544,1589,1776,2602,3132,5772,6863,5473,3645,3720,3728,1802,1709,2318,2964,1982,3865,4238,3821,2332,1027,395,44,3,1
0,52,534,425,223,123,46,34,25,50,38,35,48,54,65,98,277,458,899,1367,1759,2249,4022,3816,4278,4815,6498,8067,5536,5245,13472,928,340,790,245,60,60,65,60,158,545,833,1410,4158,4480,5726,6349,4644,6744,4894,3750,3125,2781,2427,2738,1709,2441,1591,3214,163,36,0,0,0,1063,706,753,1221,6324,9163,9577,7477,5423,4824,3636,3290,2235,2560,1948,1039,974,1551,1765,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3951,2567,2094,2243,2818,2675,4217,4552,3584,3842,4492,3504,2471,2247,1722,1391,1224,1903,2403,2134,1931,1546,1382,978,946,1119,996,216,111,87,128,62,1724,2491,1997,1553,1619,1515,1607,1809,1816,2253,2412,2408,2418,1537,983,1667,2203,2695,3127,1576,1291,2054,3675,2098,2987,3961,2959,2052,1217,1235,1675,922,8140,6091,3528,2218,1710,1001,875,828,796,758,816,894,535,635,522,458,682,1673,3732,3035,1673,1294,969,600,1810,3164,3704,6534,4912,1354,421,174,1
475,355,655,3886,8332,3917,1474,1225,3273,12974,11631,6950,3663,1647,682,410,312,215,157,103,93,69,76,49,73,105,136,209,274,563,1248,305,1,743,24,3,129,435,2754,8123,5715,1187,381,670,1501,3419,4864,8481,14640,7053,1449,361,225,129,111,75,73,63,55,104,133,221,495,1919,2,24,631,102,9,3,84,120,275,891,4314,8741,3953,876,1312,2427,3854,5754,12401,11720,3715,766,257,140,94,71,75,94,108,209,425,2089,1
0,0,0,0,4,30,136,1645,1273,424,404,696,1225,2487,3037,3247,2991,2097,1681,830,390,243,269,221,216,249,235,317,344,357,1827,38661,0,5,30,101,193,1192,2392,1105,2592,10337,6388,3289,1937,1653,4186,6375,5267,4659,3597,2101,1581,1258,1306,796,550,564,440,429,314,285,320,294,1040,1047,935,1179,2368,4067,12652,25830,13440,2487,393,84,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7786,2654,1746,2394,7015,6081,6113,4735,4279,4128,2232,1951,1677,2283,1830,1544,1381,1144,1107,736,666,516,275,173,141,101,91,111,87,93,141,325,703,6388,1507,1467,1948,1831,1809,2117,4521,7378,5638,5238,3943,4090,2606,2260,2496,2695,2173,1496,902,721,452,216,132,103,88,98,87,81,174,178,553,1321,2162,1877,2409,2359,2790,2671,2204,1629,846,1061,1742,3656,4335,4340,4218,3678,3407,2965,2398,2199,2486,1913,1870,1369,991,882,688,278,94,145,1
1428,1075,1275,1693,3491,10688,9092,9455,7670,2538,1147,952,851,936,846,772,672,665,668,655,731,757,733,633,575,563,554,780,821,1070,1056,694,798,384,186,128,529,849,1444,2029,2829,8800,10276,11766,7893,1937,1236,1044,906,1167,1117,858,660,616,582,451,428,357,417,465,467,599,925,3393,579,240,527,305,680,690,1149,1832,3127,4016,3263,2433,2205,2482,2887,9560,16839,2181,794,612,538,434,447,336,335,321,326,393,412,527,879,4187,1
518,51,323,1947,4682,3889,2714,2122,1705,2232,2410,3291,3710,4044,3584,2940,2479,2913,3354,2074,1879,1972,2186,2685,2802,1689,1304,19,2,8,8,0,271,242,0,8,28,62,138,487,1423,3431,3847,3395,2583,2179,1834,1704,2136,2660,3713,3034,3170,3437,3724,3255,2736,2878,3560,4367,2804,2369,45,16,225,294,10,21,37,67,110,245,443,1043,1457,1431,1543,2006,1703,1652,1366,1106,1246,1045,1045,878,1147,864,919,1061,1509,2672,2455,3004,5227,27705,1
2445,2135,3309,5380,7837,7116,6724,5355,4673,4739,3364,2827,2317,1830,1330,1018,756,602,584,346,252,174,110,70,51,54,36,36,42,23,1,0,210,1129,1365,1207,1515,1765,3371,4538,5275,6135,5380,4518,4177,4324,4065,3376,2893,2419,2343,1826,1252,830,626,332,196,140,95,77,41,32,34,50,2214,1623,1850,1843,2237,1835,1708,1624,2537,4210,4316,3861,3211,2778,1843,1020,505,315,252,209,357,542,796,1129,1607,1796,2229,2709,3079,2976,3594,4731,1
0,0,78,547,2255,4011,4818,4100,3208,2686,2080,1763,1421,1347,1078,987,857,824,858,689,689,805,952,957,1207,1549,1952,2339,2892,3606,4775,10206,20,688,3231,6837,7848,5239,3916,2623,2158,2950,2859,2978,2937,3200,2293,1944,1613,1455,1525,1386,1162,926,907,681,619,720,642,844,669,352,240,74,39467,12463,5613,2965,1862,978,680,425,262,254,155,121,64,59,34,26,14,13,12,11,15,6,12,19,6,0,0,0,0,0,0,0,1
0,3,44,98,14,116,502,1339,2223,2981,3252,2225,1991,2162,1805,1861,1822,1789,1660,1182,1239,1192,1317,1165,1243,1437,1984,2540,2358,2167,3481,18344,31,199,82,296,1898,4248,6716,7477,6159,6822,6502,3629,3206,2315,1468,1473,1083,920,833,653,557,439,512,456,435,355,433,445,405,521,753,4215,11987,9145,23164,10097,5377,1475,634,324,186,126,89,86,84,97,66,91,90,59,98,67,66,69,73,76,76,85,83,99,96,140,400,931,1
210,766,757,1059,1921,2268,2866,3593,3910,4221,3154,2437,2017,2017,1801,1711,1668,1521,1803,1521,1441,1390,1396,1132,1113,1024,1064,1162,1004,945,1264,11380,436,1245,1225,1981,3297,3643,4663,5225,4860,4178,2765,3320,4222,3899,2624,2132,1850,1507,1344,1005,811,726,755,617,586,511,509,601,540,624,658,3177,11202,5517,6607,9206,11827,7992,7613,1442,841,611,410,335,302,260,196,181,160,131,110,103,71,68,63,57,35,19,23,26,27,32,35,34,1
14,939,666,786,872,949,910,627,680,1581,2889,4658,5418,6328,4663,4073,3549,3001,2606,1978,1683,1496,1413,1154,1194,972,871,971,897,1005,1481,5212,1040,3332,771,919,2822,6081,10789,11590,8716,6075,2899,2084,1334,1094,619,501,327,222,203,164,167,146,149,123,148,149,138,170,205,244,451,1864,9759,17731,32507,4395,543,121,51,29,13,9,6,9,9,12,5,9,10,8,8,8,8,12,12,11,11,8,12,19,10,28,77,86,1
0,0,0,0,0,0,0,68,2496,4763,3785,4314,3965,3587,2227,1877,1686,1543,2209,1559,1403,1475,1916,1836,1979,2281,3403,3944,3788,4265,2805,2362,0,0,0,0,3,17,1958,13701,8429,11282,5922,4218,4345,6506,6062,1823,556,399,259,29,27,0,0,0,0,0,0,0,0,0,0,0,0,8,93,113,402,2284,25778,30536,5207,804,298,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2029,1317,5287,9392,2941,1782,1735,1554,1918,2250,2317,3351,5424,5501,4502,3411,2623,1843,1253,753,317,326,296,255,249,261,279,262,332,403,1288,1890,16259,2435,1911,2424,2198,2189,3191,12374,12370,3434,709,508,439,321,300,298,258,256,199,128,136,129,105,87,76,99,140,133,226,204,110,20861,4268,3250,3795,22771,7182,1521,625,360,311,166,122,85,82,48,27,16,14,14,15,2,1,0,0,0,0,0,0,0,0,0,0,1
158,595,920,1335,2305,2579,2789,2908,3087,3982,3763,4057,3996,3865,2866,2729,2326,1973,1718,1368,1220,1019,1146,938,876,760,665,699,640,621,847,6786,43,447,913,1326,2600,2901,3387,3532,4334,5068,4272,4693,6367,5287,3571,2808,2024,1578,1355,892,715,664,613,458,413,376,386,408,354,409,524,2818,2397,2051,3008,4312,6345,8235,9405,5613,3367,6849,6399,5276,321,260,220,181,177,138,162,106,86,95,88,72,44,50,35,45,32,43,49,75,1
2037,2927,1921,1771,1516,840,880,1866,2256,2373,2173,1978,1853,2039,1826,1782,1594,1490,1605,1289,1194,1296,1473,1394,1387,1366,1377,1611,1371,1258,1663,14130,1339,3160,2100,1903,1433,670,631,722,1118,2601,3044,3008,2881,3245,2642,2409,2175,1815,2037,1758,1794,1672,1875,1536,1376,1234,1070,1099,922,1063,1168,10036,3816,2455,2148,1458,791,753,1111,1755,3570,5278,4385,3909,3764,3874,3199,3068,2453,1955,1895,1555,1292,1249,1319,1000,885,843,889,951,837,804,1035,1240,1
0,0,0,9,19,264,397,444,194,184,126,201,436,512,399,322,320,340,413,427,675,883,1164,1267,1277,1354,1558,1848,2048,2762,7494,38199,1,22,106,483,588,232,156,132,314,1228,987,1127,1384,1581,1682,2011,2136,2188,2437,2426,2454,2814,3110,2783,2367,2342,2729,3341,3103,2972,2946,13354,1495,1305,838,881,1372,2382,5425,8520,8313,6418,4787,4937,4427,4365,2549,2001,1307,1080,919,621,436,265,170,99,82,73,75,85,79,74,99,57,1
83,388,836,1077,1430,1716,1902,2186,2002,2627,2425,2345,2388,2740,2520,2555,2812,3019,3404,2622,2556,2699,2757,2405,2103,1982,1778,1998,2087,1705,1994,395,325,581,998,967,1239,1263,1304,1496,1722,2420,2149,2567,2917,3247,3101,3307,3289,3237,3903,4052,3509,3188,3042,2750,3222,3301,2316,72,41,7,4,0,74,192,412,745,1232,780,645,601,857,1123,943,1135,1307,2105,2288,2690,3392,3650,4132,3699,3499,3567,4114,3026,3556,3587,3655,4792,3436,282,11,9,1
45,4043,1995,1793,1210,686,750,1210,1296,1676,1257,964,997,1205,1384,1312,1272,1459,1515,1608,2106,2283,2444,2286,2157,2282,2374,3004,3277,4827,8059,2760,250,7796,886,530,510,596,910,1034,1200,1276,1265,998,1056,1231,1133,1268,1522,1678,1920,1757,2005,2302,2865,2408,2379,2463,2693,3349,3193,3979,6483,2601,98,6225,2111,889,661,650,662,600,724,950,1151,1426,1332,1500,1717,1947,1665,1879,2191,1483,1460,1626,2555,2477,2293,2041,2109,3270,3616,5187,7247,1794,1
4280,7731,5571,2438,1195,692,267,111,124,366,650,936,1295,2112,2218,2270,2147,1905,2239,2086,2437,2287,2432,2455,2118,2045,1887,1958,1522,1493,1564,2705,856,12112,6589,1808,630,264,167,133,184,141,242,405,620,1345,2124,3474,4372,4028,4801,4177,3430,3339,2838,1857,1393,1125,864,726,506,322,274,390,10217,8377,2769,577,237,160,257,227,156,435,1240,2148,2886,3345,2149,1475,1770,2647,5798,6673,5469,4771,1530,20,19,19,21,25,15,31,41,32,1
783,593,196,227,603,737,1235,2047,3207,4945,5149,5181,4963,4820,3472,3020,2657,2321,2385,1894,1787,1695,1820,1453,1412,1395,1260,1236,890,831,609,713,1301,634,598,721,1373,2312,3491,4521,5030,6257,5464,4662,3741,3395,2627,2302,2020,1871,2007,1634,1510,1451,1560,1242,1039,911,737,610,343,141,31,0,1831,938,898,1425,2500,3378,4388,4832,5135,5649,4576,4440,4131,3861,2740,2220,1936,1805,1818,1424,1375,1124,1121,809,564,329,174,94,18,2,1,0,2
2,28,328,967,1041,1479,2502,3090,3370,4082,3389,3300,3718,4734,4491,4407,3820,3213,2628,1805,1613,1466,1674,1537,1764,1774,1470,1091,460,185,77,31,0,0,14,144,1134,1166,1738,2773,2922,3222,2891,3079,3361,3973,3831,5105,5120,4167,3580,2401,1883,1639,1620,1465,1559,1763,1810,1598,908,428,172,70,63,101,313,958,2595,3654,5720,5366,5746,6646,5282,5091,4661,4648,3585,3112,2263,1602,1377,726,528,403,306,174,162,120,91,90,64,78,10,1,2
